"restId","tag"
"2081446","自助餐"
"2081776","湘菜"
"2082373","烧烤"
"2082469","快餐/简餐"
"2083660","羊蝎子"
"2084218","上岛咖啡"
"2084449","馄饨"
"2085013","其他小吃"
"2086528","泰国菜"
"2088643","零食"
"2090356","其他小吃"
"2090947","西班牙菜"
"2091412","粤菜"
"2092435","其他火锅"
"2094646","其他火锅"
"2094877","冰淇淋"
"2095108","快餐简餐"
"2095111","比萨"
"2095603","西式简餐"
"2096662","冰淇淋"
"2097517","粥店"
"2097520","其他火锅"
"2098774","粉面馆"
"2101090","面包西点"
"2101975","台湾菜"
"2102107","茶餐厅"
"2102239","其他小吃"
"2102503","香啡缤"
"2102635","甜品饮品"
"2102668","台湾菜"
"2102701","本帮菜"
"2103328","粉面馆"
"2103757","川菜"
"2103856","淮扬菜"
"2103955","饮品"
"2104516","小吃"
"2105050","家常菜"
"2105209","家常菜"
"2105443","粉面馆"
"2105539","真锅咖啡厅"
"2106529","火锅"
"2106727","本帮菜"
"2106958","火锅"
"2107096","快餐简餐"
"2107126","小吃"
"2108284","川菜"
"2109571","本帮菜"
"2110687","面馆"
"2110690","川菜"
"2111086","更多咖啡厅"
"2111215","茶馆"
"2111383","麻辣烫"
"2111446","家常菜"
"2111677","锅贴"
"2112106","本帮菜"
"2114980","湘菜"
"2116102","面包西点"
"2116993","面包"
"2117491","新疆/清真"
"2118085","小龙虾"
"2118382","湖北菜"
"2118409","川菜"
"2118580","火锅"
"2118742","快餐简餐"
"2120455","本帮菜"
"2120617","小笼"
"2120749","小龙虾"
"2121478","台湾菜"
"2121511","小吃"
"2122471","本帮菜"
"2122963","西北菜"
"2123689","川菜"
"2123890","粤菜"
"2124091","快餐简餐"
"2124907","鲁菜"
"2126923","面馆"
"2127157","锅贴"
"2127160","茶餐厅"
"2128051","更多咖啡厅"
"2128408","自助餐"
"2128840","面馆"
"2129500","茶餐厅"
"2129698","本帮江浙菜"
"2130322","贵州菜"
"2130418","咖啡厅"
"2132830","家常菜"
"2133127","茶馆"
"2133622","自助餐"
"2133817","快餐简餐"
"2133916","快餐/简餐"
"2134249","馄饨"
"2135080","川菜"
"2135305","小吃"
"2135770","快餐简餐"
"2136070","老北京小吃"
"2137288","其他江浙菜"
"2137387","小龙虾"
"2137585","自助餐"
"2178997","烤鱼"
"2179066","自助餐"
"2179426","港台甜品"
"2181007","烤鱼"
"2182792","快餐简餐"
"2182888","小龙虾"
"2184343","日式烧烤/铁板烧"
"2184439","面包西点"
"2184637","本帮菜"
"2185627","本帮菜"
"2185663","西式简餐"
"2186323","川菜"
"2186356","东北菜"
"2186914","面包"
"2187508","快餐简餐"
"2187610","茶餐厅"
"2187838","馄饨"
"2188105","本帮菜"
"2188600","家常菜"
"2188666","意大利菜"
"2188897","茶馆"
"2189164","本帮菜"
"2189524","酒吧"
"2189557","北京菜"
"2189719","烧烤"
"2189788","新疆/清真"
"2190184","本帮菜"
"2191471","湘菜"
"2192230","韩国料理"
"2192593","更多咖啡厅"
"2193415","饮品"
"2195200","法国菜"
"2196616","本帮菜"
"2196847","小吃"
"2197114","更多咖啡厅"
"2197444","麻辣烫"
"2197507","其他小吃"
"2198566","小吃"
"2198764","本帮菜"
"2199028","小笼"
"2199424","本帮菜"
"2199787","快餐/简餐"
"2200120","冰淇淋"
"2200708","面馆"
"2200777","川菜"
"2200942","本帮菜"
"2201338","日式烧烤/铁板烧"
"2202034","本帮菜"
"2202166","本帮菜"
"2202526","老北京小吃"
"2202892","其他小吃"
"2203813","自助餐"
"2203882","烧烤"
"2203909","西式简餐"
"2204344","自助餐"
"2204476","海鲜"
"2204737","快餐/简餐"
"2205169","比萨"
"2205367","粉面馆"
"2205466","甜品饮品"
"2205730","湘菜"
"2205895","快餐/简餐"
"2206294","饺子"
"2206591","饮品"
"2206687","面包西点"
"2207284","面包西点"
"2208010","其他火锅"
"2211010","其他西餐"
"2212558","燕翅鲍"
"2212855","快餐/简餐"
"2212954","湘菜"
"2213056","其他火锅"
"2213977","川菜"
"2215171","比萨"
"2215399","烧烤"
"2217313","新疆/清真"
"2218075","羊蝎子"
"2218699","寿司/简餐"
"2218996","烧烤"
"2219230","西式甜点"
"2219296","本帮菜"
"2219362","更多咖啡厅"
"2220379","本帮菜"
"2220610","新疆/清真"
"2220841","茶餐厅"
"2220940","日本料理"
"2221039","湘菜"
"2221798","东北菜"
"2222029","西式简餐"
"2222986","日本料理"
"2224144","西式甜点"
"2225233","小吃"
"2225695","快餐/简餐"
"2226553","粥店"
"2226883","湘菜"
"2228269","日式自助"
"2230051","面包甜点"
"2230183","粉面馆"
"2231632","西式简餐"
"2232097","本帮菜"
"2232262","西餐"
"2232820","锅贴"
"2233348","本帮菜"
"2233843","面馆"
"2233876","酒吧"
"2234242","粉面馆"
"2235100","小笼"
"2235526","其他小吃"
"2235625","比萨"
"2236291","快餐简餐"
"2236390","烧烤"
"2236912","日本料理"
"2237638","烤鸭"
"2237836","小吃"
"2238961","家常菜"
"2242489","其他火锅"
"2245426","面馆"
"2245462","本帮菜"
"2246089","酒吧"
"2246320","烧烤"
"2246812","粥店"
"2249260","东北菜"
"2253739","湘菜"
"2254897","韩国料理"
"2258431","面馆"
"2259289","上岛咖啡"
"2259292","茶餐厅"
"2260867","川菜"
"2261563","米粉"
"2262388","家常菜"
"2262715","涮羊肉"
"2263312","烤鸭"
"2264401","小吃"
"2264470","火锅"
"2264533","日本料理"
"2265754","快餐/简餐"
"2267668","快餐简餐"
"2268001","烧烤"
"2268955","其他江浙菜"
"2269549","小吃"
"2270242","火锅"
"2271430","日式烧烤/铁板烧"
"2273050","其他火锅"
"2273179","西式简餐"
"2273377","粉面馆"
"2273935","快餐/简餐"
"2274763","宁波菜"
"2276710","其他火锅"
"2277436","饮品"
"2277865","本帮菜"
"2278459","羊蝎子"
"2278495","小吃"
"2281495","快餐简餐"
"2282809","本帮菜"
"2283280","贵州菜"
"2284072","烧烤"
"2284696","小吃"
"2284894","川菜"
"2286739","台湾菜"
"2286841","甜品饮品"
"2287369","西式甜点"
"2289022","快餐/简餐"
"2290570","面包"
"2291098","其他火锅"
"2292484","粉面馆"
"2292781","面包"
"2292808","面包甜点"
"2293078","甜品饮品"
"2293306","本帮菜"
"2293672","快餐/简餐"
"2295025","其他火锅"
"2295517","小笼"
"2297434","比萨"
"2298196","西式甜点"
"2299414","西餐"
"2299780","粥店"
"2302684","冰淇淋"
"2302714","家常菜"
"2303407","本帮菜"
"2305588","快餐简餐"
"2306710","快餐简餐"
"2307043","快餐/简餐"
"2307733","快餐/简餐"
"2308033","面包西点"
"2309416","面包"
"2309977","家常菜"
"2310469","零食"
"2310832","粥店"
"2310964","面包"
"2311792","冰淇淋"
"2311918","火锅"
"2312812","创意菜"
"2313145","粤菜"
"2313505","台湾菜"
"2313934","米粉"
"2313970","川菜"
"2314171","零食"
"2315095","其他火锅"
"2315293","甜品饮品"
"2315554","其他火锅"
"2316706","茶馆"
"2316841","快餐简餐"
"2317435","比萨"
"2318887","快餐简餐"
"2318890","香锅"
"2319316","韩国料理"
"2319415","粉面馆"
"2320006","宁波菜"
"2321128","粉面馆"
"2321197","西式简餐"
"2322055","港台甜品"
"2322118","烧烤"
"2322316","火锅"
"2324170","米粉"
"2326015","冰淇淋"
"2326444","粤菜"
"2326480","快餐/简餐"
"2326507","生煎"
"2326510","本帮菜"
"2326873","粤菜"
"2327038","零食"
"2327140","快餐简餐"
"2327371","包子"
"2327632","湘菜"
"2328718","面包"
"2328820","粉面馆"
"2329351","海鲜"
"2330764","粉面馆"
"2331460","日本料理"
"2332483","海鲜"
"2334661","其他小吃"
"2335123","更多咖啡厅"
"2335453","鲁菜"
"2336113","面馆"
"2336281","酒吧"
"2339248","生煎"
"2339875","麻辣烫"
"2339905","面包"
"2340862","酒吧"
"2340961","江西菜"
"2341915","川菜"
"2342383","自助餐"
"2342509","本帮菜"
"2343634","生煎"
"2344426","快餐简餐"
"2344891","烧烤"
"2345119","川菜"
"2345191","川菜"
"2346538","素菜"
"2347069","西式甜点"
"2347267","快餐简餐"
"2348749","粥店"
"2350036","西式简餐"
"2350102","涮羊肉"
"2350498","快餐简餐"
"2351749","东北菜"
"2355316","小笼"
"2355352","快餐简餐"
"2355385","老北京小吃"
"2356210","火锅"
"2357365","上岛咖啡"
"2358061","川菜"
"2358520","面包西点"
"2358649","其他小吃"
"2359507","老北京小吃"
"2360233","本帮菜"
"2360365","快餐简餐"
"2360596","台湾菜"
"2360992","其他小吃"
"2361025","比萨"
"2361850","米粉"
"2361913","快餐/简餐"
"2362738","快餐简餐"
"2363140","熟食"
"2363566","自助餐"
"2365120","火锅"
"2365807","本帮菜"
"2366305","冰淇淋"
"2366440","日式自助"
"2367625","小吃"
"2367955","台湾菜"
"2369182","本帮江浙菜"
"2369638","香锅"
"2370364","韩国料理"
"2370625","川菜"
"2370661","馄饨"
"2372281","湘菜"
"2372542","法国菜"
"2373796","熟食"
"2373862","烧烤"
"2374885","西式甜点"
"2375053","面馆"
"2375086","面馆"
"2375680","小吃"
"2375806","比萨"
"2375842","川菜"
"2377495","饮品"
"2377822","其他火锅"
"2378023","川菜"
"2378944","日式烧烤/铁板烧"
"2379178","西式简餐"
"2379901","快餐简餐"
"2381092","韩国料理"
"2381188","海鲜"
"2381287","上岛咖啡"
"2381551","家常菜"
"2381614","湘菜"
"2381980","其他小吃"
"2382208","烤鸭"
"2382211","家常菜"
"2382604","小笼"
"2382703","寿司/简餐"
"2382769","韩国料理"
"2382802","零食"
"2383234","本帮菜"
"2383300","本帮江浙菜"
"2383432","本帮菜"
"2383858","更多咖啡厅"
"2384356","西北菜"
"2384851","星巴克"
"2384884","寿司/简餐"
"2384914","寿司/简餐"
"2385184","烧烤"
"2386075","老北京小吃"
"2386105","面包"
"2386336","小吃"
"2386534","其他火锅"
"2386864","川菜"
"2387656","老北京小吃"
"2387755","粥店"
"2388187","快餐简餐"
"2388583","西式简餐"
"2388778","湘菜"
"2389669","川菜"
"2389735","日本料理"
"2389768","家常菜"
"2389966","快餐简餐"
"2390920","川菜"
"2390986","快餐简餐"
"2391745","粉面馆"
"2393134","西式简餐"
"2393893","牛排"
"2393923","香锅"
"2394058","东北菜"
"2394322","西式简餐"
"2394418","零食"
"2394649","小吃快餐"
"2394946","更多咖啡厅"
"2395345","熟食"
"2395507","米粉"
"2395543","火锅"
"2395576","白斩鸡"
"2395903","面包西点"
"2395936","快餐简餐"
"2395969","粉面馆"
"2396599","更多咖啡厅"
"2396698","泰国菜"
"2397886","家常菜"
"2398021","家常菜"
"2398087","SPR Coffee"
"2398450","小吃"
"2398612","粉面馆"
"2398678","东北菜"
"2398810","饮品"
"2399077","其他小吃"
"2399080","快餐/简餐"
"2400166","粥店"
"2400496","韩国料理"
"2402014","江西菜"
"2403235","其他火锅"
"2403268","甜品饮品"
"2404162","韩国料理"
"2404852","零食"
"2404885","川菜"
"2405680","家常菜"
"2405974","湘菜"
"2406142","酒吧"
"2406472","快餐简餐"
"2408221","米粉"
"2408416","日本料理"
"2408650","烧烤"
"2409439","快餐简餐"
"2410231","茶餐厅"
"2410327","本帮菜"
"2410459","烧烤"
"2410693","东北菜"
"2411089","本帮菜"
"2411122","酒吧"
"2412604","韩国料理"
"2412868","小笼"
"2415742","烧烤"
"2416042","湘菜"
"2416105","烧烤"
"2416435","寿司/简餐"
"2416732","面馆"
"2417164","快餐/简餐"
"2418121","茶馆"
"2418613","快餐简餐"
"2419306","更多咖啡厅"
"2420362","东北菜"
"2420689","面馆"
"2421613","冰淇淋"
"2422474","熟食"
"2422768","茶餐厅"
"2423068","快餐简餐"
"2423893","烤鸭"
"2425969","烤鸭"
"2426140","小龙虾"
"2426401","意大利菜"
"2426731","川菜"
"2426926","韩国料理"
"2427394","粤菜"
"2428348","酒吧"
"2428414","快餐简餐"
"2428777","面包西点"
"2429080","韩国料理"
"2429899","老北京小吃"
"2429929","更多咖啡厅"
"2429965","老北京小吃"
"2430028","老北京小吃"
"2430031","老北京小吃"
"2430064","老北京小吃"
"2430721","面馆"
"2430787","日式烧烤/铁板烧"
"2432107","火锅"
"2432110","面包"
"2432341","新疆/清真"
"2432866","西北菜"
"2433430","泰国菜"
"2433694","熟食"
"2434189","面包甜点"
"2434417","茶餐厅"
"2434585","茶餐厅"
"2434648","快餐简餐"
"2435083","小吃"
"2435113","烤鸭"
"2435209","烧烤"
"2435377","台湾菜"
"2436073","面包"
"2436925","川菜"
"2437096","小吃"
"2437261","酒吧"
"2437915","西式甜点"
"2439010","其他江浙菜"
"2439043","甜品饮品"
"2439571","老北京小吃"
"2439733","小吃"
"2439997","川菜"
"2440522","本帮菜"
"2440786","云南菜"
"2441017","星巴克"
"2441347","面馆"
"2441413","面包"
"2441707","本帮菜"
"2442238","烧烤"
"2443297","烤鸭"
"2443855","茶餐厅"
"2444122","米粉"
"2445604","面包西点"
"2445871","包子"
"2446102","星巴克"
"2446726","更多咖啡厅"
"2447158","快餐简餐"
"2447293","小吃"
"2447587","零食"
"2448838","自助餐"
"2449174","面包甜点"
"2450293","西式甜点"
"2450521","粤菜"
"2450620","茶馆"
"2450686","本帮菜"
"2451184","面包"
"2451478","烧烤"
"2451544","面包西点"
"2452567","川菜"
"2452828","小吃"
"2453032","湘菜"
"2453461","快餐简餐"
"2454583","湘菜"
"2454943","快餐简餐"
"2455342","面馆"
"2457418","快餐简餐"
"2457748","日本料理"
"2457850","蒙古菜"
"2458309","面包"
"2458480","面馆"
"2458576","韩国料理"
"2458639","更多咖啡厅"
"2458642","本帮菜"
"2459074","本帮菜"
"2459137","茶馆"
"2459236","零食"
"2460160","快餐简餐"
"2460319","火锅"
"2460586","烧烤"
"2461477","快餐简餐"
"2461837","面包西点"
"2462041","白斩鸡"
"2462236","本帮菜"
"2462335","西式简餐"
"2462629","粤菜"
"2462926","小吃快餐"
"2462995","小吃"
"2463295","零食"
"2464018","西式甜点"
"2464054","粉面馆"
"2464483","湘菜"
"2464612","羊蝎子"
"2464681","甜品饮品"
"2464939","面包西点"
"2465107","茶馆"
"2465143","火锅"
"2465305","家常菜"
"2465932","其他火锅"
"2466166","小吃快餐"
"2466298","香锅"
"2466328","香锅"
"2468014","火锅"
"2468047","快餐简餐"
"2468641","粉面馆"
"2468872","快餐简餐"
"2468902","面馆"
"2470156","快餐简餐"
"2470219","小吃"
"2471083","川菜"
"2471209","麻辣烫"
"2471575","烧烤"
"2472370","小吃"
"2473357","生煎"
"2473360","川菜"
"2474053","本帮菜"
"2474086","火锅"
"2474842","小吃"
"2475010","小吃"
"2475274","小龙虾"
"2475733","面包西点"
"2476657","麻辣烫"
"2476987","快餐简餐"
"2477221","零食"
"2477353","面包"
"2477452","小吃"
"2477515","熟食"
"2479630","快餐/简餐"
"2479696","饮品"
"2480221","饮品"
"2481046","其他江浙菜"
"2481082","快餐简餐"
"2481604","海鲜"
"2482171","面包"
"2483947","西式甜点"
"2484409","西式简餐"
"2484544","火锅"
"2484775","火锅"
"2484940","湘菜"
"2485039","家常菜"
"2485204","川菜"
"2485570","快餐简餐"
"2486197","快餐简餐"
"2486326","川菜"
"2486359","快餐简餐"
"2486395","自助餐"
"2486557","寿司/简餐"
"2486692","快餐简餐"
"2487187","家常菜"
"2487190","山西菜"
"2487217","快餐简餐"
"2487778","快餐/简餐"
"2488009","香锅"
"2488045","饮品"
"2488078","比萨"
"2488243","老北京小吃"
"2488405","面馆"
"2488933","涮羊肉"
"2489329","面馆"
"2489527","馄饨"
"2490484","火锅"
"2490808","其他小吃"
"2490877","东北菜"
"2491735","米粉"
"2491867","东北菜"
"2491999","面馆"
"2492695","麻辣烫"
"2493322","小笼"
"2493883","其他江浙菜"
"2494150","面包西点"
"2494510","本帮菜"
"2494576","创意菜"
"2494969","其他火锅"
"2495137","其他火锅"
"2495533","甜品饮品"
"2496655","面包西点"
"2497285","贵州菜"
"2497384","韩国料理"
"2498143","老北京小吃"
"2498635","其他火锅"
"2499559","农家菜"
"2499889","湘菜"
"2500648","湘菜"
"2500747","韩国料理"
"2500813","韩国料理"
"2500846","快餐简餐"
"2501605","本帮菜"
"2501737","快餐简餐"
"2502040","其他火锅"
"2502271","上岛咖啡"
"2502727","面包西点"
"2503030","粉面馆"
"2503357","两岸咖啡"
"2503720","新疆/清真"
"2504938","零食"
"2506921","更多咖啡厅"
"2507092","面包西点"
"2507320","越南菜"
"2507416","海鲜"
"2508475","家常菜"
"2509234","韩国料理"
"2511244","星巴克"
"2511637","快餐简餐"
"2512003","本帮江浙菜"
"2512234","家常菜"
"2512564","俄罗斯菜"
"2513620","麻辣烫"
"2513950","熟食"
"2514478","熟食"
"2514805","贵州菜"
"2515600","家常菜"
"2515666","火锅"
"2516227","包子"
"2517808","东北菜"
"2518081","西式甜点"
"2518504","熟食"
"2518900","粤菜"
"2519527","粉面馆"
"2520316","米粉"
"2520349","其他小吃"
"2520352","生煎"
"2520907","熟食"
"2521999","寿司/简餐"
"2522233","快餐简餐"
"2522527","火锅"
"2522662","茶馆"
"2523355","面包"
"2524246","川菜"
"2524480","小吃"
"2524804","上岛咖啡"
"2524873","米粉"
"2525173","茶餐厅"
"2525827","快餐简餐"
"2527609","其他火锅"
"2528338","快餐/简餐"
"2528866","粤菜"
"2529070","其他江浙菜"
"2530117","其他火锅"
"2530249","熟食"
"2530315","西式甜点"
"2531437","其他中餐"
"2533549","锅贴"
"2533552","湘菜"
"2534311","东北菜"
"2534575","快餐/简餐"
"2537017","日本料理"
"2537446","小吃"
"2537710","老北京小吃"
"2538142","快餐简餐"
"2538175","快餐简餐"
"2539033","本帮菜"
"2539657","小吃"
"2540248","日式烧烤/铁板烧"
"2540479","面包"
"2542129","熟食"
"2542330","湘菜"
"2542756","快餐简餐"
"2543878","零食"
"2543977","香锅"
"2544802","零食"
"2544967","快餐简餐"
"2545270","熟食"
"2545465","西北菜"
"2546716","快餐简餐"
"2546815","小笼"
"2546983","川菜"
"2547115","粉面馆"
"2547577","面包西点"
"2547643","官府菜"
"2548336","泰国菜"
"2548930","熟食"
"2549230","本帮江浙菜"
"2550445","西式甜点"
"2550544","小吃"
"2550577","寿司/简餐"
"2550580","港台甜品"
"2551138","快餐简餐"
"2551600","饮品"
"2552791","家常菜"
"2553220","老北京小吃"
"2555794","面馆"
"2555989","东北菜"
"2555992","米粉"
"2556157","新疆/清真"
"2556490","创意菜"
"2556517","面包"
"2556586","家常菜"
"2558500","川菜"
"2558566","快餐简餐"
"2558632","寿司/简餐"
"2558698","白斩鸡"
"2558863","快餐简餐"
"2558896","快餐简餐"
"2559097","快餐简餐"
"2559130","面包西点"
"2559556","新疆/清真"
"2559592","快餐简餐"
"2559787","快餐简餐"
"2559853","快餐简餐"
"2560309","熟食"
"2560378","快餐简餐"
"2560408","快餐简餐"
"2560411","快餐简餐"
"2560444","本帮菜"
"2560510","饮品"
"2561599","本帮菜"
"2562163","家常菜"
"2562259","面包甜点"
"2562457","星巴克"
"2562718","香锅"
"2563348","其他中餐"
"2563807","熟食"
"2563843","零食"
"2563942","小吃"
"2564473","羊蝎子"
"2564569","其他西餐"
"2564998","麻辣烫"
"2565562","西式甜点"
"2565988","饮品"
"2566354","小吃"
"2566909","面包"
"2567212","茶馆"
"2567704","西餐"
"2567773","馄饨"
"2567935","川菜"
"2568004","米粉"
"2568796","粥店"
"2569690","米粉"
"2570146","日式自助"
"2570638","粉面馆"
"2570869","包子"
"2571040","快餐/简餐"
"2571400","本帮菜"
"2572654","面馆"
"2572687","本帮菜"
"2573053","羊蝎子"
"2573743","冰淇淋"
"2574238","粤菜"
"2574340","面包甜点"
"2574535","西式甜点"
"2574568","意大利菜"
"2574670","老北京小吃"
"2574931","小吃"
"2575558","烤鸭"
"2576809","老北京小吃"
"2578036","面包西点"
"2578270","川菜"
"2578366","饮品"
"2579392","蟹宴"
"2579716","快餐/简餐"
"2579815","川菜"
"2579848","面包"
"2580277","快餐/简餐"
"2580772","面馆"
"2580967","比萨"
"2581531","湘菜"
"2582293","酒吧"
"2582491","更多咖啡厅"
"2582653","老北京小吃"
"2583016","湘菜"
"2585128","快餐简餐"
"2585788","家常菜"
"2585890","包子"
"2586055","星巴克"
"2586514","面包"
"2586709","更多咖啡厅"
"2586976","牛排"
"2587438","川菜"
"2587573","台湾菜"
"2588758","家常菜"
"2588824","快餐/简餐"
"2588857","雕刻时光"
"2589160","酒吧"
"2590474","西式简餐"
"2590870","本帮菜"
"2591002","海鲜"
"2592913","其他小吃"
"2594140","快餐/简餐"
"2595790","西式甜点"
"2596216","面包西点"
"2596351","老北京小吃"
"2598724","面包西点"
"2599123","韩国料理"
"2599747","面馆"
"2600209","快餐简餐"
"2600704","麻辣烫"
"2601172","烧烤"
"2601925","韩国料理"
"2602096","更多咖啡厅"
"2602258","寿司/简餐"
"2603482","快餐简餐"
"2609947","小吃"
"2610637","川菜"
"2611759","粉面馆"
"2612455","饮品"
"2612617","面包西点"
"2612785","家常菜"
"2613214","韩国料理"
"2613544","熟食"
"2613742","面包西点"
"2614039","东南亚菜"
"2614075","湖北菜"
"2614729","快餐/简餐"
"2615098","烧烤"
"2615197","家常菜"
"2615821","其他小吃"
"2616187","比萨"
"2617081","小吃"
"2617276","本帮菜"
"2619094","家常菜"
"2619982","其他小吃"
"2620768","上岛咖啡"
"2621398","快餐/简餐"
"2621431","粤菜"
"2622355","小吃"
"2623183","本帮菜"
"2623837","快餐/简餐"
"2625949","面包"
"2626645","零食"
"2627734","麻辣烫"
"2628001","川菜"
"2628328","面包"
"2628955","拉美烧烤"
"2630080","烧烤"
"2630668","面馆"
"2631919","冰淇淋"
"2631955","本帮菜"
"2632486","熟食"
"2632978","米粉"
"2633179","粉面馆"
"2633245","粥店"
"2635126","茶餐厅"
"2635489","面馆"
"2636680","熟食"
"2637142","茶馆"
"2637535","快餐/简餐"
"2637799","甜品饮品"
"2639713","创意菜"
"2641327","零食"
"2643112","新疆/清真"
"2643967","西式甜点"
"2644201","快餐简餐"
"2644366","快餐简餐"
"2645158","面包西点"
"2645884","粉面馆"
"2646346","家常菜"
"2647600","星巴克"
"2647828","西式甜点"
"2649943","本帮菜"
"2650273","米粉"
"2651065","快餐简餐"
"2651593","意大利菜"
"2651722","粤菜"
"2652253","农家菜"
"2652808","川菜"
"2653537","比萨"
"2653540","比萨"
"2654167","快餐/简餐"
"2654530","湘菜"
"2654761","素菜"
"2655256","涮羊肉"
"2655553","西式甜点"
"2656048","烧烤"
"2657830","其他小吃"
"2658460","粉面馆"
"2659186","快餐/简餐"
"2659315","更多咖啡厅"
"2662744","日本料理"
"2663866","川菜"
"2664100","冰淇淋"
"2664889","粤菜"
"2664919","零食"
"2665192","意大利菜"
"2665909","川菜"
"2666407","其他中餐"
"2666971","西式简餐"
"2667400","面包"
"2667499","其他火锅"
"2668027","冰淇淋"
"2668159","本帮菜"
"2669053","粉面馆"
"2669383","星巴克"
"2671948","熟食"
"2672446","快餐/简餐"
"2672839","粤菜"
"2672974","老北京小吃"
"2675908","寿司/简餐"
"2679085","快餐简餐"
"2679838","西式简餐"
"2679841","老北京小吃"
"2680201","家常菜"
"2682382","本帮菜"
"2682739","火锅"
"2683273","农家菜"
"2683666","小吃"
"2683729","粉面馆"
"2686735","自助餐"
"2687758","饺子"
"2688850","西式甜点"
"2689606","酒吧"
"2690563","其他小吃"
"2694592","老北京小吃"
"2694790","快餐简餐"
"2695513","快餐/简餐"
"2695906","酒吧"
"2696437","日本料理"
"2699674","其他火锅"
"2702446","烧烤"
"2702512","快餐/简餐"
"2704297","快餐/简餐"
"2704558","韩国料理"
"2705092","甜品饮品"
"2705122","快餐/简餐"
"2706277","快餐简餐"
"2707528","老北京小吃"
"2707795","零食"
"2710267","其他小吃"
"2710366","其他火锅"
"2715154","素菜"
"2716441","快餐/简餐"
"2718616","比萨"
"2719150","熟食"
"2719309","熟食"
"2719510","茶餐厅"
"2719738","川菜"
"2719903","寿司/简餐"
"2720761","小吃"
"2721160","烧烤"
"2721418","冰淇淋"
"2722972","零食"
"2723005","寿司/简餐"
"2724226","日本料理"
"2724820","快餐/简餐"
"2725351","烤鸭"
"2725975","川菜"
"2726011","家常菜"
"2726701","快餐/简餐"
"2726734","小吃"
"2726767","粉面馆"
"2726800","快餐/简餐"
"2728291","白斩鸡"
"2730298","其他小吃"
"2730397","西式甜点"
"2730658","西式甜点"
"2730889","快餐简餐"
"2732146","本帮菜"
"2733040","快餐/简餐"
"2733862","日本料理"
"2734951","快餐/简餐"
"2735413","烧烤"
"2737129","其他西餐"
"2738944","粉面馆"
"2739703","甜品饮品"
"2740264","面包"
"2741320","小吃"
"2745313","面包"
"2745643","其他西餐"
"2746138","零食"
"2747458","意大利菜"
"2749999","其他小吃"
"2755972","熟食"
"2756863","西式简餐"
"2758351","云南菜"
"2760325","饮品"
"2762341","零食"
"2764486","西北风味"
"2764714","绍兴菜"
"2765971","熟食"
"2769472","面包"
"2770519","绍兴菜"
"2770915","小吃"
"2772241","意大利菜"
"2772928","东北菜"
"2773165","烧烤"
"2774614","香啡缤"
"2774782","上岛咖啡"
"2776993","小吃"
"2777422","小吃"
"2779369","烧烤"
"2779963","快餐/简餐"
"2781016","云南菜"
"2785870","新疆/清真"
"2788774","东北菜"
"2792830","饮品"
"2794483","面包"
"2795080","面包西点"
"2797222","湘菜"
"2797651","小吃"
"2800687","快餐/简餐"
"2802238","其他火锅"
"2802700","西式简餐"
"2803987","零食"
"2804584","其他火锅"
"2808838","米粉"
"2810158","西式甜点"
"2811445","小吃"
"2811775","面包西点"
"2811973","自助餐"
"2814349","海鲜"
"2814547","香锅"
"2815669","涮羊肉"
"2815702","粉面馆"
"2815834","冰淇淋"
"2816170","日式烧烤/铁板烧"
"2816989","快餐/简餐"
"2820193","酒吧"
"2821279","寿司/简餐"
"2821840","面包"
"2822599","其他中餐"
"2823853","火锅"
"2824348","饮品"
"2824777","快餐/简餐"
"2825536","麻辣烫"
"2826559","西式甜点"
"2827057","家常菜"
"2827846","小吃"
"2830882","西式甜点"
"2831476","零食"
"2833258","快餐/简餐"
"2833984","羊蝎子"
"2835502","日本料理"
"2835964","面包"
"2837908","零食"
"2840023","韩国料理"
"2840683","粉面馆"
"2843947","新疆/清真"
"2845897","熟食"
"2847352","日本料理"
"2850022","烤鱼"
"2850385","快餐简餐"
"2850484","零食"
"2851342","饮品"
"2851375","零食"
"2851771","海鲜"
"2857117","烧烤"
"2857645","面馆"
"2857777","其他小吃"
"2857939","面包西点"
"2859724","其他小吃"
"2862526","烧烤"
"2862595","快餐简餐"
"2869459","更多咖啡厅"
"2869525","香锅"
"2871670","其他小吃"
"2872660","小吃"
"2873452","烤鱼"
"2873485","其他火锅"
"2877937","零食"
"2882920","小吃快餐"
"2883190","冰淇淋"
"2883745","其他西餐"
"2883976","快餐简餐"
"2889754","小吃"
"2889952","韩国料理"
"2891665","粤菜"
"2892619","本帮菜"
"2892622","比萨"
"2893384","比萨"
"2896486","包子"
"2896651","西式甜点"
"2903290","西式简餐"
"2904538","快餐简餐"
"2906356","锅贴"
"2906950","其他江浙菜"
"2907346","更多咖啡厅"
"2907904","烧烤"
"2908501","其他火锅"
"2908570","寿司/简餐"
"2909818","韩国料理"
"2910973","火锅"
"2911567","山西菜"
"2914207","韩国料理"
"2915527","羊蝎子"
"2915530","韩国料理"
"2919163","韩国料理"
"2919790","快餐简餐"
"2922424","烤鱼"
"2923348","火锅"
"2925229","其他小吃"
"2925757","云南菜"
"2926255","其他江浙菜"
"2931565","面包"
"2931796","粤菜"
"2932687","面包"
"2933842","更多咖啡厅"
"2936056","川菜"
"2936218","本帮菜"
"2936779","川菜"
"2937637","快餐简餐"
"2938759","面包西点"
"2938957","川菜"
"2939686","快餐简餐"
"2942455","粉面馆"
"2946646","快餐/简餐"
